"species","decimalLatitude","decimalLongitude","date","year","month","day","original_x","original_y","correction_status","correction_distance_km","correction_x","correction_y","env"
"Rhincodon typus",-22.59,113.61,16895,2016,4,4,113.61,-22.59,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.6,113.61,16895,2016,4,4,113.61,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.9,113.93,16892,2016,4,1,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",9.45912,123.38208,16917,2016,4,26,123.38208,9.45912,"original",0,NA,NA,238.074722290039
"Rhincodon typus",10.29986,123.9711,16912,2016,4,21,123.9711,10.29986,"original",0,NA,NA,113.194976806641
"Rhincodon typus",14.4709141274239,120.789473684211,16893,2016,4,2,120.98198,14.5688,"corrected",23.4061178931625,120.789473684211,14.4709141274239,20.2556381225586
"Rhincodon typus",-21.60889,114.30417,16921,2016,4,30,114.30417,-21.60889,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-21.9,113.9,16919,2016,4,28,113.9,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.8,113.6,16895,2016,4,4,113.6,-22.8,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-22.9252077562327,113.559556786704,16900,2016,4,9,113.8,-22.9,"corrected",24.8241479686729,113.559556786704,-22.9252077562327,96.4634246826172
"Rhincodon typus",-21.72278,114.04667,16920,2016,4,29,114.04667,-21.72278,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.86028,113.64528,16897,2016,4,6,113.64528,-22.86028,"original",0,NA,NA,96.4634246826172
"Rhincodon typus",-21.73944,114.04361,16920,2016,4,29,114.04361,-21.73944,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-22.6759002770083,113.559556786704,16894,2016,4,3,113.7,-22.8,"corrected",19.9244097789753,113.559556786704,-22.6759002770083,164.364624023438
"Rhincodon typus",-22.8,113.6,16894,2016,4,3,113.6,-22.8,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.59972,114.31028,16921,2016,4,30,114.31028,-21.59972,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",10.4831,99.4186,16927,2016,5,6,99.4186,10.4831,"original",0,NA,NA,19.7812576293945
"Rhincodon typus",2.64919,104.00334,16935,2016,5,14,104.00334,2.64919,"original",0,NA,NA,24.4927177429199
"Rhincodon typus",9.46658,123.48732,16944,2016,5,23,123.48732,9.46658,"original",0,NA,NA,566.537414550781
"Rhincodon typus",12.82653,123.44516,16924,2016,5,3,123.44516,12.82653,"original",0,NA,NA,427.616180419922
"Rhincodon typus",12.7257617728532,123.531855955679,16924,2016,5,3,123.57652,12.94562,"corrected",24.8012671160496,123.531855955679,12.7257617728532,427.616180419922
"Rhincodon typus",12.9750692520776,123.282548476454,16924,2016,5,3,123.45457,12.92095,"corrected",19.6023200686644,123.282548476454,12.9750692520776,185.093612670898
"Rhincodon typus",12.9750692520776,123.282548476454,16923,2016,5,2,123.4292,12.94172,"corrected",16.3342231209512,123.282548476454,12.9750692520776,185.093612670898
"Rhincodon typus",12.7257617728532,123.531855955679,16923,2016,5,2,123.53846,12.8942,"corrected",18.6479211643487,123.531855955679,12.7257617728532,427.616180419922
"Rhincodon typus",12.7257617728532,123.531855955679,16924,2016,5,3,123.49064,12.85082,"corrected",14.5407773640384,123.531855955679,12.7257617728532,427.616180419922
"Rhincodon typus",12.9750692520776,123.282548476454,16924,2016,5,3,123.53072,12.97378,"corrected",26.9259580532187,123.282548476454,12.9750692520776,185.093612670898
"Rhincodon typus",12.9750692520776,123.282548476454,16924,2016,5,3,123.41185,12.93407,"corrected",14.7447641794998,123.282548476454,12.9750692520776,185.093612670898
"Rhincodon typus",9.54588,123.46015,16944,2016,5,23,123.46015,9.54588,"original",0,NA,NA,566.537414550781
"Rhincodon typus",-3.26217,135.03197,16951,2016,5,30,135.03197,-3.26217,"original",0,NA,NA,71.0225524902344
"Rhincodon typus",-3.22991689750688,135.498614958449,16944,2016,5,23,135.9,-3.3,"corrected",45.278064202918,135.498614958449,-3.22991689750688,215.819458007812
"Rhincodon typus",-19.73833,117.89472,16949,2016,5,28,117.89472,-19.73833,"original",0,NA,NA,57.6652183532715
"Rhincodon typus",-21.62222,114.06167,16922,2016,5,1,114.06167,-21.62222,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-21.61778,114.1525,16922,2016,5,1,114.1525,-21.61778,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-21.61556,114.31444,16924,2016,5,3,114.31444,-21.61556,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-19.74444,117.90278,16949,2016,5,28,117.90278,-19.74444,"original",0,NA,NA,57.6652183532715
"Rhincodon typus",-21.59833,114.23,16923,2016,5,2,114.23,-21.59833,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-19.98778,118.185,16951,2016,5,30,118.185,-19.98778,"original",0,NA,NA,24.8269729614258
"Rhincodon typus",-19.865,118.06278,16950,2016,5,29,118.06278,-19.865,"original",0,NA,NA,35.1838073730469
"Rhincodon typus",-21.64583,114.14972,16922,2016,5,1,114.14972,-21.64583,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-19.72361,117.98583,16950,2016,5,29,117.98583,-19.72361,"original",0,NA,NA,49.6387825012207
"Rhincodon typus",-19.91222,118.10583,16951,2016,5,30,118.10583,-19.91222,"original",0,NA,NA,35.1838073730469
"Rhincodon typus",-19.69083,117.99444,16948,2016,5,27,117.99444,-19.69083,"original",0,NA,NA,49.6387825012207
"Rhincodon typus",-19.80639,118.03861,16950,2016,5,29,118.03861,-19.80639,"original",0,NA,NA,49.6387825012207
"Rhincodon typus",-21.6,114.3,16927,2016,5,6,114.3,-21.6,"original",0,NA,NA,47.9186668395996
"Rhincodon typus",-19.71306,118.05167,16948,2016,5,27,118.05167,-19.71306,"original",0,NA,NA,49.6387825012207
"Rhincodon typus",-19.66972,118.11639,16949,2016,5,28,118.11639,-19.66972,"original",0,NA,NA,49.6387825012207
"Rhincodon typus",-20.15944,115.43694,16935,2016,5,14,115.43694,-20.15944,"original",0,NA,NA,55.575740814209
"Rhincodon typus",-19.89556,118.09528,16951,2016,5,30,118.09528,-19.89556,"original",0,NA,NA,35.1838073730469
"Rhincodon typus",-21.63528,114.14194,16922,2016,5,1,114.14194,-21.63528,"original",0,NA,NA,165.018997192383
"Rhincodon typus",-19.86472,118.06056,16950,2016,5,29,118.06056,-19.86472,"original",0,NA,NA,35.1838073730469
"Rhincodon typus",9.45397,123.27021,16966,2016,6,14,123.27021,9.45397,"original",0,NA,NA,238.074722290039
"Rhincodon typus",-21.9279778393352,113.808864265928,16954,2016,6,2,113.97,-21.84,"corrected",19.292828284408,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-21.95,113.89,16955,2016,6,3,113.89,-21.95,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.88,113.91,16954,2016,6,2,113.91,-21.88,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16972,2016,6,20,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.88,113.91,16956,2016,6,4,113.91,-21.88,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.6,113.62,16957,2016,6,5,113.62,-22.6,"original",0,NA,NA,164.364624023438
"Rhincodon typus",-21.88,113.91,16955,2016,6,3,113.91,-21.88,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16958,2016,6,6,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.95,113.9,16955,2016,6,3,113.9,-21.95,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9279778393352,113.808864265928,16954,2016,6,2,113.96,-21.85,"corrected",17.8464838208128,113.808864265928,-21.9279778393352,402.422149658203
"Rhincodon typus",-21.89,113.91,16955,2016,6,3,113.91,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16955,2016,6,3,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,16972,2016,6,20,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,16980,2016,6,28,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,16965,2016,6,13,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,16955,2016,6,3,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16960,2016,6,8,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16957,2016,6,5,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.38926,166.1845,16962,2016,6,10,166.1845,-22.38926,"original",0,NA,NA,1546.33227539062
"Rhincodon typus",-20.5,112.5,16961,2016,6,9,112.5,-20.5,"original",0,NA,NA,979.7275390625
"Rhincodon typus",-19.825,115.58444,16980,2016,6,28,115.58444,-19.825,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-20.33833,115.41861,16963,2016,6,11,115.41861,-20.33833,"original",0,NA,NA,40.166316986084
"Rhincodon typus",-20.1125,117.15167,16957,2016,6,5,117.15167,-20.1125,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.3,115.5,16961,2016,6,9,115.5,-20.3,"original",0,NA,NA,55.575740814209
"Rhincodon typus",-19.84861,115.68278,16981,2016,6,29,115.68278,-19.84861,"original",0,NA,NA,73.6350173950195
"Rhincodon typus",-19.825,115.65028,16981,2016,6,29,115.65028,-19.825,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-19.84611,115.59861,16980,2016,6,28,115.59861,-19.84611,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-20.3,115.6,16961,2016,6,9,115.6,-20.3,"original",0,NA,NA,55.575740814209
"Rhincodon typus",-20.11778,117.05583,16955,2016,6,3,117.05583,-20.11778,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.3,115.4,16962,2016,6,10,115.4,-20.3,"original",0,NA,NA,63.266918182373
"Rhincodon typus",-20.34972,115.33028,16963,2016,6,11,115.33028,-20.34972,"original",0,NA,NA,40.166316986084
"Rhincodon typus",-19.60972,115.63111,16982,2016,6,30,115.63111,-19.60972,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-19.61083,115.64167,16982,2016,6,30,115.64167,-19.61083,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-20.10778,117.12639,16956,2016,6,4,117.12639,-20.10778,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.10889,117.12389,16956,2016,6,4,117.12389,-20.10889,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.4,115.8,16978,2016,6,26,115.8,-20.4,"original",0,NA,NA,37.9225730895996
"Rhincodon typus",-19.82667,115.59167,16980,2016,6,28,115.59167,-19.82667,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-19.60833,115.61917,16982,2016,6,30,115.61917,-19.60833,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-20.4,115.6,16961,2016,6,9,115.6,-20.4,"original",0,NA,NA,24.2829113006592
"Rhincodon typus",-20.30306,115.88583,16977,2016,6,25,115.88583,-20.30306,"original",0,NA,NA,56.708625793457
"Rhincodon typus",-19.50611,115.7125,16982,2016,6,30,115.7125,-19.50611,"original",0,NA,NA,247.218154907227
"Rhincodon typus",-20.4,115.7,16976,2016,6,24,115.7,-20.4,"original",0,NA,NA,37.9225730895996
"Rhincodon typus",-20.4,115.7,16960,2016,6,8,115.7,-20.4,"original",0,NA,NA,37.9225730895996
"Rhincodon typus",-20.10417,117.13917,16956,2016,6,4,117.13917,-20.10417,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-19.6075,115.62889,16982,2016,6,30,115.62889,-19.6075,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-20.3,115.5,16962,2016,6,10,115.5,-20.3,"original",0,NA,NA,55.575740814209
"Rhincodon typus",-20.4,115.7,16961,2016,6,9,115.7,-20.4,"original",0,NA,NA,37.9225730895996
"Rhincodon typus",-19.86194,115.63111,16981,2016,6,29,115.63111,-19.86194,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-20.13944,117.1575,16957,2016,6,5,117.1575,-20.13944,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.13111,117.15667,16957,2016,6,5,117.15667,-20.13111,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.32222,115.62167,16962,2016,6,10,115.62167,-20.32222,"original",0,NA,NA,24.2829113006592
"Rhincodon typus",-19.83917,115.58139,16980,2016,6,28,115.58139,-19.83917,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-19.82694,115.66,16981,2016,6,29,115.66,-19.82694,"original",0,NA,NA,72.8585739135742
"Rhincodon typus",-19.78528,115.42194,16969,2016,6,17,115.42194,-19.78528,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.13389,117.1675,16957,2016,6,5,117.1675,-20.13389,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.30333,115.89028,16977,2016,6,25,115.89028,-20.30333,"original",0,NA,NA,56.708625793457
"Rhincodon typus",-20.33972,115.40667,16963,2016,6,11,115.40667,-20.33972,"original",0,NA,NA,40.166316986084
"Rhincodon typus",-20.33611,115.39583,16963,2016,6,11,115.39583,-20.33611,"original",0,NA,NA,40.166316986084
"Rhincodon typus",-19.82694,115.68222,16981,2016,6,29,115.68222,-19.82694,"original",0,NA,NA,73.6350173950195
"Rhincodon typus",-20.11694,117.095,16955,2016,6,3,117.095,-20.11694,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.08861,117.12139,16956,2016,6,4,117.12139,-20.08861,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.13806,117.15333,16957,2016,6,5,117.15333,-20.13806,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-20.12167,117.05667,16955,2016,6,3,117.05667,-20.12167,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-19.78306,115.43556,16969,2016,6,17,115.43556,-19.78306,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-20.09083,117.06278,16955,2016,6,3,117.06278,-20.09083,"original",0,NA,NA,39.0475730895996
"Rhincodon typus",-19.60944,115.62806,16982,2016,6,30,115.62806,-19.60944,"original",0,NA,NA,191.654800415039
"Rhincodon typus",10.14252,125.08256,16996,2016,7,14,125.08256,10.14252,"original",0,NA,NA,165.158309936523
"Rhincodon typus",9.53722,123.52805,16993,2016,7,11,123.52805,9.53722,"original",0,NA,NA,566.537414550781
"Rhincodon typus",-21.9,113.93,16985,2016,7,3,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.89,113.92,16985,2016,7,3,113.92,-21.89,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,17009,2016,7,27,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-21.9,113.93,17013,2016,7,31,113.93,-21.9,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-22.07609,113.7458,16994,2016,7,12,113.7458,-22.07609,"original",0,NA,NA,199.812454223633
"Rhincodon typus",9.48925,123.32579,17008,2016,7,26,123.32579,9.48925,"original",0,NA,NA,238.074722290039
"Rhincodon typus",9.40822,123.36544,17008,2016,7,26,123.36544,9.40822,"original",0,NA,NA,238.074722290039
"Rhincodon typus",-21.83625,113.82279,17002,2016,7,20,113.82279,-21.83625,"original",0,NA,NA,402.422149658203
"Rhincodon typus",-17.5,119.5,16992,2016,7,10,119.5,-17.5,"original",0,NA,NA,323.748413085938
"Rhincodon typus",-14.5,118.5,17012,2016,7,30,118.5,-14.5,"original",0,NA,NA,5637.46435546875
"Rhincodon typus",-17.5,120.5,16996,2016,7,14,120.5,-17.5,"original",0,NA,NA,167.475952148438
"Rhincodon typus",-20.13611,115.50417,17006,2016,7,24,115.50417,-20.13611,"original",0,NA,NA,55.575740814209
"Rhincodon typus",-19.76917,115.25194,16983,2016,7,1,115.25194,-19.76917,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.22083,114.88167,16988,2016,7,6,114.88167,-20.22083,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.95889,115.05139,16984,2016,7,2,115.05139,-19.95889,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.30861,114.9825,17013,2016,7,31,114.9825,-20.30861,"original",0,NA,NA,93.6981201171875
"Rhincodon typus",-20.20583,114.89778,16988,2016,7,6,114.89778,-20.20583,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.95667,115.02944,16984,2016,7,2,115.02944,-19.95667,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.05028,114.94417,16987,2016,7,5,114.94417,-20.05028,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.11861,115.08111,16992,2016,7,10,115.08111,-20.11861,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.03194,115.07639,16992,2016,7,10,115.07639,-20.03194,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.90028,115.13889,16984,2016,7,2,115.13889,-19.90028,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.99611,114.9825,16985,2016,7,3,114.9825,-19.99611,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.14944,114.96778,16986,2016,7,4,114.96778,-20.14944,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.96,115.02389,16984,2016,7,2,115.02389,-19.96,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.12056,114.96333,16986,2016,7,4,114.96333,-20.12056,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.15833,114.91583,16985,2016,7,3,114.91583,-20.15833,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.79278,115.35833,17000,2016,7,18,115.35833,-19.79278,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-19.99,114.97833,16985,2016,7,3,114.97833,-19.99,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.08556,115.13583,17007,2016,7,25,115.13583,-20.08556,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.20861,115.06028,16999,2016,7,17,115.06028,-20.20861,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.69056,115.47056,17001,2016,7,19,115.47056,-19.69056,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-19.83722,115.18944,16984,2016,7,2,115.18944,-19.83722,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-19.96361,115.12778,16993,2016,7,11,115.12778,-19.96361,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.04667,114.93583,16987,2016,7,5,114.93583,-20.04667,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.02139,114.92472,16986,2016,7,4,114.92472,-20.02139,"original",0,NA,NA,1213.89025878906
"Rhincodon typus",-20.05694,114.94917,16995,2016,7,13,114.94917,-20.05694,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.07417,114.90611,16995,2016,7,13,114.90611,-20.07417,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.96944,115.01694,16985,2016,7,3,115.01694,-19.96944,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.0575,115.37889,17006,2016,7,24,115.37889,-20.0575,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-20.15222,114.93083,16985,2016,7,3,114.93083,-20.15222,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.00028,114.93111,16986,2016,7,4,114.93111,-20.00028,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.12389,115.06861,16991,2016,7,9,115.06861,-20.12389,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.06806,114.86028,16995,2016,7,13,114.86028,-20.06806,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.805,115.21083,16983,2016,7,1,115.21083,-19.805,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.02361,114.99806,16985,2016,7,3,114.99806,-20.02361,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.86361,115.14806,16984,2016,7,2,115.14806,-19.86361,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.22111,114.90333,16987,2016,7,5,114.90333,-20.22111,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-19.81028,115.20222,16983,2016,7,1,115.20222,-19.81028,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-20.02222,115.24028,16994,2016,7,12,115.24028,-20.02222,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-19.98222,115.13417,16993,2016,7,11,115.13417,-19.98222,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.11917,114.96194,16985,2016,7,3,114.96194,-20.11917,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.725,115.40556,17001,2016,7,19,115.40556,-19.725,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.20861,115.00694,16991,2016,7,9,115.00694,-20.20861,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.21667,114.89,16988,2016,7,6,114.89,-20.21667,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-20.30694,114.98139,17013,2016,7,31,114.98139,-20.30694,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.69028,115.46972,17001,2016,7,19,115.46972,-19.69028,"original",0,NA,NA,191.654800415039
"Rhincodon typus",-20.14722,114.96528,16985,2016,7,3,114.96528,-20.14722,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.30694,114.96556,17013,2016,7,31,114.96556,-20.30694,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.79333,115.22472,16983,2016,7,1,115.22472,-19.79333,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.31861,114.97028,17013,2016,7,31,114.97028,-20.31861,"original",0,NA,NA,93.6981201171875
"Rhincodon typus",-20.14833,114.885,16990,2016,7,8,114.885,-20.14833,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-20.315,114.98556,17013,2016,7,31,114.98556,-20.315,"original",0,NA,NA,93.6981201171875
"Rhincodon typus",-19.51167,115.62556,16983,2016,7,1,115.62556,-19.51167,"original",0,NA,NA,472.790313720703
"Rhincodon typus",-20.14278,114.94,16985,2016,7,3,114.94,-20.14278,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.09806,115.06333,16992,2016,7,10,115.06333,-20.09806,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.78694,115.35611,17000,2016,7,18,115.35611,-19.78694,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-19.94528,115.01639,16984,2016,7,2,115.01639,-19.94528,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.015,115.00833,16985,2016,7,3,115.00833,-20.015,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.14722,114.88694,16990,2016,7,8,114.88694,-20.14722,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-20.01694,115.24028,16994,2016,7,12,115.24028,-20.01694,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-19.81083,115.245,16983,2016,7,1,115.245,-19.81083,"original",0,NA,NA,183.113204956055
"Rhincodon typus",-19.78972,115.23833,16983,2016,7,1,115.23833,-19.78972,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.14889,115.17639,17008,2016,7,26,115.17639,-20.14889,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.85639,115.17056,16984,2016,7,2,115.17056,-19.85639,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.21361,115.05278,16991,2016,7,9,115.05278,-20.21361,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.22361,115.13139,16995,2016,7,13,115.13139,-20.22361,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.00333,114.93444,16986,2016,7,4,114.93444,-20.00333,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.94583,115.01583,16984,2016,7,2,115.01583,-19.94583,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.11417,115.0825,16992,2016,7,10,115.0825,-20.11417,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.12306,114.96444,16986,2016,7,4,114.96444,-20.12306,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.02972,114.9275,16987,2016,7,5,114.9275,-20.02972,"original",0,NA,NA,1213.89025878906
"Rhincodon typus",-20.03056,114.94111,16986,2016,7,4,114.94111,-20.03056,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.31611,114.9625,17013,2016,7,31,114.9625,-20.31611,"original",0,NA,NA,93.6981201171875
"Rhincodon typus",-20.10722,115.10028,17007,2016,7,25,115.10028,-20.10722,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.51417,115.59611,16983,2016,7,1,115.59611,-19.51417,"original",0,NA,NA,472.790313720703
"Rhincodon typus",-20.10667,114.96,16985,2016,7,3,114.96,-20.10667,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.12639,114.96417,16986,2016,7,4,114.96417,-20.12639,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.97222,115.0625,16984,2016,7,2,115.0625,-19.97222,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.14139,115.91333,17008,2016,7,26,115.91333,-20.14139,"original",0,NA,NA,56.708625793457
"Rhincodon typus",-20.02583,115.00583,16985,2016,7,3,115.00583,-20.02583,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.04528,114.93306,16987,2016,7,5,114.93306,-20.04528,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.13889,114.93306,16985,2016,7,3,114.93306,-20.13889,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.01222,114.93194,16986,2016,7,4,114.93194,-20.01222,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.8875,115.14,16984,2016,7,2,115.14,-19.8875,"original",0,NA,NA,674.35546875
"Rhincodon typus",-19.75306,115.2625,16983,2016,7,1,115.2625,-19.75306,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-19.75361,115.31833,17000,2016,7,18,115.31833,-19.75361,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.21611,115.02472,16991,2016,7,9,115.02472,-20.21611,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.20389,115.05306,16999,2016,7,17,115.05306,-20.20389,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.75611,115.28861,17000,2016,7,18,115.28861,-19.75611,"original",0,NA,NA,651.908813476562
"Rhincodon typus",-20.06056,114.86,16995,2016,7,13,114.86,-20.06056,"original",0,NA,NA,808.614624023438
"Rhincodon typus",-20.11139,115.05722,16991,2016,7,9,115.05722,-20.11139,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.97111,115.04111,16984,2016,7,2,115.04111,-19.97111,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.20639,115.0375,16999,2016,7,17,115.0375,-20.20639,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.97694,115.11861,16993,2016,7,11,115.11861,-19.97694,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.29972,114.95944,17013,2016,7,31,114.95944,-20.29972,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.28083,115.02056,16996,2016,7,14,115.02056,-20.28083,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.9825,115.10472,16993,2016,7,11,115.10472,-19.9825,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.18,115.005,16991,2016,7,9,115.005,-20.18,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-20.20556,115.06056,16999,2016,7,17,115.06056,-20.20556,"original",0,NA,NA,240.609649658203
"Rhincodon typus",-19.96861,115.05806,16984,2016,7,2,115.05806,-19.96861,"original",0,NA,NA,674.35546875
"Rhincodon typus",-20.15639,114.97,16986,2016,7,4,114.97,-20.15639,"original",0,NA,NA,240.609649658203
