"species","decimalLatitude","decimalLongitude","date","year","month","day"
"Rhincodon typus",-15.72488,111.34561,17461,2017,10,22
"Rhincodon typus",-16.55948,98.73318,17465,2017,10,26
"Rhincodon typus",-22.69655,113.58076,17466,2017,10,27
"Rhincodon typus",-22.81284,113.62645,17456,2017,10,17
"Rhincodon typus",-25.6,112.9,17460,2017,10,21
"Rhincodon typus",-16.8907,98.51067,17470,2017,10,31
"Rhincodon typus",-16.27642,111.71294,17457,2017,10,18
"Rhincodon typus",-16.33811,111.7304,17457,2017,10,18
"Rhincodon typus",-23.57801,112.85748,17460,2017,10,21
"Rhincodon typus",-16.45154,98.46303,17463,2017,10,24
"Rhincodon typus",-19.27354,105.27988,17442,2017,10,3
"Rhincodon typus",-27.49522,112.46633,17452,2017,10,13
"Rhincodon typus",-22.89165,113.67684,17454,2017,10,15
"Rhincodon typus",-15.68099,111.25324,17442,2017,10,3
"Rhincodon typus",-22.8,113.6,17466,2017,10,27
"Rhincodon typus",-22.9,113.7,17443,2017,10,4
"Rhincodon typus",-22.8,113.8,17441,2017,10,2
"Rhincodon typus",-21.06744,114.70236,17456,2017,10,17
"Rhincodon typus",-16.65375,98.70848,17466,2017,10,27
"Rhincodon typus",-22.684,113.54864,17451,2017,10,12
"Rhincodon typus",-19.80707,105.20196,17440,2017,10,1
"Rhincodon typus",-22.7,113.6,17450,2017,10,11
"Rhincodon typus",-15.92144,112.11011,17467,2017,10,28
"Rhincodon typus",-16.44062,98.49522,17462,2017,10,23
"Rhincodon typus",-16.32326,105.06135,17449,2017,10,10
"Rhincodon typus",-22.82242,113.65665,17459,2017,10,20
"Rhincodon typus",-20.29715,113.73887,17460,2017,10,21
"Rhincodon typus",-23.07521,113.63361,17456,2017,10,17
"Rhincodon typus",-16.63792,98.68615,17467,2017,10,28
"Rhincodon typus",-20.30558,115.33347,17470,2017,10,31
"Rhincodon typus",-16.68313,98.70996,17466,2017,10,27
"Rhincodon typus",-16.27008,111.71003,17457,2017,10,18
"Rhincodon typus",-22.88433,113.66781,17454,2017,10,15
"Rhincodon typus",-22.89799,113.67595,17454,2017,10,15
"Rhincodon typus",-16.82867,98.77059,17468,2017,10,29
"Rhincodon typus",-22.6,113.6,17448,2017,10,9
"Rhincodon typus",-22.2,113.8,17449,2017,10,10
"Rhincodon typus",-22.73613,113.53549,17457,2017,10,18
"Rhincodon typus",-19.82754,105.22747,17440,2017,10,1
"Rhincodon typus",-22.7,113.6,17448,2017,10,9
"Rhincodon typus",-22.9,113.7,17454,2017,10,15
"Rhincodon typus",-15.61508,111.0555,17440,2017,10,1
"Rhincodon typus",-15.49532,112.33348,17446,2017,10,7
"Rhincodon typus",-20.13845,115.56692,17457,2017,10,18
"Rhincodon typus",-16.03587,111.45767,17463,2017,10,24
"Rhincodon typus",-16.9827,98.83501,17470,2017,10,31
"Rhincodon typus",-23.5767,112.82423,17461,2017,10,22
"Rhincodon typus",-25.5,112.9,17458,2017,10,19
"Rhincodon typus",-16.81351,98.74816,17468,2017,10,29
"Rhincodon typus",-23.48534,112.67793,17462,2017,10,23
"Rhincodon typus",-15.88372,111.03975,17464,2017,10,25
"Rhincodon typus",-16.48861,111.96774,17456,2017,10,17
"Rhincodon typus",-22.9,113.7,17455,2017,10,16
"Rhincodon typus",-22.69524,113.57904,17466,2017,10,27
"Rhincodon typus",-22.7,113.6,17451,2017,10,12
"Rhincodon typus",-16.43469,98.49323,17462,2017,10,23
"Rhincodon typus",-22.7,113.6,17452,2017,10,13
"Rhincodon typus",-25.7,113,17463,2017,10,24
"Rhincodon typus",-22.8,113.6,17467,2017,10,28
"Rhincodon typus",-16.4472,98.66774,17466,2017,10,27
"Rhincodon typus",-22.8,113.7,17466,2017,10,27
"Rhincodon typus",-15.94891,111.60542,17443,2017,10,4
"Rhincodon typus",-23,113.8,17443,2017,10,4
"Rhincodon typus",-15.71058,111.29947,17462,2017,10,23
"Rhincodon typus",-22.95415,112.36822,17444,2017,10,5
"Rhincodon typus",-15.8794,111.49437,17465,2017,10,26
"Rhincodon typus",-25,113.1,17450,2017,10,11
"Rhincodon typus",-22.9,113.7,17456,2017,10,17
"Rhincodon typus",-19.74914,117.55753,17455,2017,10,16
"Rhincodon typus",-22.91829,113.06606,17469,2017,10,30
"Rhincodon typus",-15.47038,112.7179,17450,2017,10,11
"Rhincodon typus",-22.9,113.7,17446,2017,10,7
"Rhincodon typus",-20.08845,116.58391,17459,2017,10,20
"Rhincodon typus",-22.92351,113.06643,17469,2017,10,30
"Rhincodon typus",-25.6,113,17461,2017,10,22
"Rhincodon typus",-20.31461,115.31551,17470,2017,10,31
"Rhincodon typus",-22.71471,113.36426,17460,2017,10,21
"Rhincodon typus",-22.83576,113.52377,17456,2017,10,17
"Rhincodon typus",-22.93554,113.69936,17442,2017,10,3
"Rhincodon typus",-16.53546,111.91416,17455,2017,10,16
"Rhincodon typus",-16.46607,98.53658,17464,2017,10,25
"Rhincodon typus",-19.65878,105.29333,17440,2017,10,1
"Rhincodon typus",-16.45386,98.52719,17463,2017,10,24
"Rhincodon typus",-25.6,112.9,17470,2017,10,31
"Rhincodon typus",-16.11198,98.90863,17459,2017,10,20
"Rhincodon typus",-15.50259,112.51857,17449,2017,10,10
"Rhincodon typus",-20.36182,115.4141,17470,2017,10,31
"Rhincodon typus",-16.46166,98.53499,17464,2017,10,25
"Rhincodon typus",-15.88905,111.5328,17465,2017,10,26
"Rhincodon typus",-19.71128,118.5731,17453,2017,10,14
"Rhincodon typus",-13.5983,136.9466,17473,2017,11,3
"Rhincodon typus",-22.6,113.62,17473,2017,11,3
"Rhincodon typus",-21.89,113.92,17476,2017,11,6
"Rhincodon typus",-21.89,113.92,17481,2017,11,11
"Rhincodon typus",-21.89,113.92,17474,2017,11,4
"Rhincodon typus",-21.89,113.92,17480,2017,11,10
"Rhincodon typus",-22.6,113.62,17484,2017,11,14
"Rhincodon typus",-21.9,113.93,17480,2017,11,10
"Rhincodon typus",-23.12,113.7,17486,2017,11,16
"Rhincodon typus",-22.6,113.61,17484,2017,11,14
"Rhincodon typus",-20.31323,115.31479,17471,2017,11,1
"Rhincodon typus",-22,113.9,17489,2017,11,19
"Rhincodon typus",-15.53788,111.04703,17476,2017,11,6
"Rhincodon typus",-16.99601,96.17936,17496,2017,11,26
"Rhincodon typus",-16.46308,94.86837,17497,2017,11,27
"Rhincodon typus",-17.14078,97.7385,17471,2017,11,1
"Rhincodon typus",-25.6,112.9,17477,2017,11,7
"Rhincodon typus",-22.11565,112.69092,17476,2017,11,6
"Rhincodon typus",-25.7,113,17487,2017,11,17
"Rhincodon typus",-25.5,112.9,17475,2017,11,5
"Rhincodon typus",-17.26796,96.21631,17496,2017,11,26
"Rhincodon typus",-25.6,112.9,17480,2017,11,10
"Rhincodon typus",-25.6,112.9,17481,2017,11,11
"Rhincodon typus",-15.71563,98.34334,17483,2017,11,13
"Rhincodon typus",-26.6,113.5,17499,2017,11,29
"Rhincodon typus",-25.6,112.9,17478,2017,11,8
"Rhincodon typus",-16.65668,96.16805,17496,2017,11,26
"Rhincodon typus",-15.44081,111.62024,17472,2017,11,2
"Rhincodon typus",-21.9,113.9,17484,2017,11,14
"Rhincodon typus",-27.12471,110.48776,17481,2017,11,11
"Rhincodon typus",-15.45025,111.59552,17472,2017,11,2
"Rhincodon typus",-16.36544,96.02365,17494,2017,11,24
"Rhincodon typus",-22.1709,112.73803,17475,2017,11,5
"Rhincodon typus",-16.28653,98.49834,17478,2017,11,8
"Rhincodon typus",-22,113.9,17484,2017,11,14
"Rhincodon typus",-25.5,113,17473,2017,11,3
"Rhincodon typus",-16.36491,95.97759,17494,2017,11,24
"Rhincodon typus",-25.6,112.9,17491,2017,11,21
"Rhincodon typus",-16.39861,98.42229,17477,2017,11,7
"Rhincodon typus",-25.5,112.9,17472,2017,11,2
"Rhincodon typus",-27.86846,110.45871,17485,2017,11,15
"Rhincodon typus",-16.90739,98.44037,17473,2017,11,3
"Rhincodon typus",-16.68875,95.18848,17497,2017,11,27
"Rhincodon typus",-25.6,113,17483,2017,11,13
"Rhincodon typus",-16.43453,98.40514,17477,2017,11,7
"Rhincodon typus",-22.86534,112.5749,17471,2017,11,1
"Rhincodon typus",-29.86597,113.5067,17494,2017,11,24
"Rhincodon typus",-25.5,112.9,17473,2017,11,3
"Rhincodon typus",-21.8,114.2,17483,2017,11,13
"Rhincodon typus",-25.6,112.9,17483,2017,11,13
"Rhincodon typus",-27.96829,110.58545,17486,2017,11,16
"Rhincodon typus",-22.1,113.9,17485,2017,11,15
"Rhincodon typus",-16.71289,96.16691,17496,2017,11,26
"Rhincodon typus",-15.54119,98.26695,17484,2017,11,14
"Rhincodon typus",-22.62582,112.46389,17473,2017,11,3
"Rhincodon typus",-27.11055,110.54699,17481,2017,11,11
"Rhincodon typus",-22.66382,112.42978,17473,2017,11,3
"Rhincodon typus",-26.73363,113.55415,17499,2017,11,29
"Rhincodon typus",-25.7,113,17485,2017,11,15
"Rhincodon typus",-25.5,113,17474,2017,11,4
"Rhincodon typus",-27.13124,110.47645,17481,2017,11,11
"Rhincodon typus",-15.54728,98.26532,17484,2017,11,14
"Rhincodon typus",-16.76985,98.37391,17475,2017,11,5
"Rhincodon typus",-15.74051,98.3652,17482,2017,11,12
"Rhincodon typus",-25.6,112.9,17493,2017,11,23
"Rhincodon typus",-22.70093,112.34816,17472,2017,11,2
"Rhincodon typus",-20.4,115.7,17481,2017,11,11
"Rhincodon typus",-22.1564,112.57463,17475,2017,11,5
"Rhincodon typus",-16.60249,98.35198,17476,2017,11,6
"Rhincodon typus",-27.57274,110.80289,17488,2017,11,18
"Rhincodon typus",-20.25195,115.39211,17482,2017,11,12
"Rhincodon typus",-20.4,115.6,17480,2017,11,10
"Rhincodon typus",-21.95631,112.86479,17477,2017,11,7
"Rhincodon typus",-26.72209,113.50743,17499,2017,11,29
"Rhincodon typus",-16.70399,95.16348,17497,2017,11,27
"Rhincodon typus",-17.0313,97.62817,17471,2017,11,1
"Rhincodon typus",-16.04805,96.19593,17491,2017,11,21
"Rhincodon typus",-25.7,113,17489,2017,11,19
"Rhincodon typus",-26.94049,110.81404,17482,2017,11,12
"Rhincodon typus",-22,113.8,17490,2017,11,20
"Rhincodon typus",-25.5,113,17475,2017,11,5
"Rhincodon typus",-22,113.9,17485,2017,11,15
"Rhincodon typus",-25.5,113,17484,2017,11,14
"Rhincodon typus",-22.61919,112.45858,17473,2017,11,3
"Rhincodon typus",-15.53727,111.04864,17476,2017,11,6
"Rhincodon typus",-15.5396,111.04326,17476,2017,11,6
"Rhincodon typus",-25.6,112.9,17492,2017,11,22
"Rhincodon typus",-16.50718,94.87571,17497,2017,11,27
"Rhincodon typus",-16.18603,95.96518,17493,2017,11,23
"Rhincodon typus",-22,113.9,17490,2017,11,20
"Rhincodon typus",-15.34345,98.21228,17485,2017,11,15
"Rhincodon typus",-16.4005,98.42126,17477,2017,11,7
"Rhincodon typus",-16.15418,98.51674,17480,2017,11,10
"Rhincodon typus",-15.46052,111.58397,17472,2017,11,2
"Rhincodon typus",-16.09364,96.07737,17492,2017,11,22
"Rhincodon typus",-25.6,112.9,17479,2017,11,9
"Rhincodon typus",-22.70582,112.37429,17472,2017,11,2
"Rhincodon typus",-16.28334,98.44848,17478,2017,11,8
"Rhincodon typus",-22.71374,112.34531,17472,2017,11,2
"Rhincodon typus",-27.86608,110.48354,17485,2017,11,15
"Rhincodon typus",-25.86187,111.97921,17496,2017,11,26
"Rhincodon typus",-16.62918,96.18735,17496,2017,11,26
"Rhincodon typus",-15.59649,98.45922,17482,2017,11,12
"Rhincodon typus",-22.33624,112.58102,17474,2017,11,4
"Rhincodon typus",-16.26623,94.56709,17499,2017,11,29
"Rhincodon typus",-15.96768,96.25525,17488,2017,11,18
"Rhincodon typus",-16.16347,94.01019,17500,2017,11,30
"Rhincodon typus",-20.32542,115.30142,17471,2017,11,1
"Rhincodon typus",-22.17728,112.73724,17475,2017,11,5
"Rhincodon typus",-16.27422,98.46206,17478,2017,11,8
"Rhincodon typus",-26.6,113.6,17499,2017,11,29
"Rhincodon typus",-21.40878,113.03044,17478,2017,11,8
"Rhincodon typus",-29.68244,113.77755,17496,2017,11,26
"Rhincodon typus",-15.71094,98.34254,17483,2017,11,13
"Rhincodon typus",-17.1662,97.92712,17472,2017,11,2
"Rhincodon typus",-25.7,112.9,17486,2017,11,16
"Rhincodon typus",-15.95536,96.31867,17488,2017,11,18
"Rhincodon typus",-16.5226,94.89105,17497,2017,11,27
"Rhincodon typus",-16.48251,94.87758,17497,2017,11,27
"Rhincodon typus",-17.0057,95.27067,17497,2017,11,27
"Rhincodon typus",-16.2476,95.90034,17493,2017,11,23
"Rhincodon typus",-25.7,113,17490,2017,11,20
"Rhincodon typus",-22.18098,112.73579,17475,2017,11,5
"Rhincodon typus",-15.55532,98.28266,17484,2017,11,14
"Rhincodon typus",-16.3808,98.45604,17476,2017,11,6
"Rhincodon typus",-22.56007,112.45549,17473,2017,11,3
"Rhincodon typus",-22.82041,112.69778,17471,2017,11,1
"Rhincodon typus",-25.6,113,17492,2017,11,22
"Rhincodon typus",-27.12431,110.48769,17481,2017,11,11
"Rhincodon typus",10.48136,123.82084,17483,2017,11,13
"Rhincodon typus",-21.9,113.93,17515,2017,12,15
"Rhincodon typus",-32.5,114.5,17518,2017,12,18
"Rhincodon typus",-29.5,113.5,17506,2017,12,6
"Rhincodon typus",-32.5,112.5,17524,2017,12,24
"Rhincodon typus",-32.5,113.5,17522,2017,12,22
"Rhincodon typus",-26,113.2,17515,2017,12,15
"Rhincodon typus",-30.28705,112.68954,17516,2017,12,16
"Rhincodon typus",-20.35529,115.37321,17501,2017,12,1
"Rhincodon typus",-30.43749,113.56895,17519,2017,12,19
"Rhincodon typus",-26,113.1,17518,2017,12,18
"Rhincodon typus",-29.64098,112.8971,17508,2017,12,8
"Rhincodon typus",-31.12117,114.39592,17527,2017,12,27
"Rhincodon typus",-29.39751,111.76103,17506,2017,12,6
"Rhincodon typus",-20.49728,95.37199,17522,2017,12,22
"Rhincodon typus",-31.09199,113.69879,17522,2017,12,22
"Rhincodon typus",-20.33791,96.44651,17525,2017,12,25
"Rhincodon typus",-26.2,113.2,17522,2017,12,22
"Rhincodon typus",-26.2,113.2,17513,2017,12,13
"Rhincodon typus",-25.5,113,17531,2017,12,31
"Rhincodon typus",-20.31076,96.80123,17525,2017,12,25
"Rhincodon typus",-29.73451,112.69819,17511,2017,12,11
"Rhincodon typus",-29.42776,112.62028,17507,2017,12,7
"Rhincodon typus",-30.05204,112.73464,17517,2017,12,17
"Rhincodon typus",-30.69983,113.67991,17520,2017,12,20
"Rhincodon typus",-29.46815,111.72685,17505,2017,12,5
"Rhincodon typus",-29.61805,112.90493,17508,2017,12,8
"Rhincodon typus",-29.67003,112.25848,17513,2017,12,13
"Rhincodon typus",-22.37147,112.82332,17513,2017,12,13
"Rhincodon typus",-20.30593,97.05628,17517,2017,12,17
"Rhincodon typus",-26.2,113.1,17523,2017,12,23
"Rhincodon typus",-30.83158,113.73688,17521,2017,12,21
"Rhincodon typus",-26.1,113.2,17514,2017,12,14
"Rhincodon typus",-29.74427,112.2451,17512,2017,12,12
"Rhincodon typus",-30.28322,112.71374,17516,2017,12,16
"Rhincodon typus",-20.31318,96.80116,17525,2017,12,25
"Rhincodon typus",-16.21319,94.09689,17501,2017,12,1
"Rhincodon typus",-25.6,112.9,17527,2017,12,27
"Rhincodon typus",-20.34041,96.43576,17524,2017,12,24
"Rhincodon typus",-26,113.2,17519,2017,12,19
"Rhincodon typus",-30.82316,113.74709,17521,2017,12,21
"Rhincodon typus",-29.44529,112.62842,17507,2017,12,7
"Rhincodon typus",-26.1,113.2,17517,2017,12,17
"Rhincodon typus",-17.5,118.5,17386,2017,8,8
"Rhincodon typus",-17.5,115.5,17376,2017,7,29
"Rhincodon typus",-14.66481,145.66343,16805,2016,1,5
"Rhincodon typus",-22.7,113.6,16830,2016,1,30
"Rhincodon typus",-22.7,113.6,16831,2016,1,31
"Rhincodon typus",-22.8,113.7,16821,2016,1,21
"Rhincodon typus",-22.8,113.7,16827,2016,1,27
"Rhincodon typus",-22.8,113.7,16822,2016,1,22
"Rhincodon typus",-22.7,113.6,16829,2016,1,29
"Rhincodon typus",-21.81889,112.79861,16807,2016,1,7
"Rhincodon typus",-21.81889,112.83361,16808,2016,1,8
"Rhincodon typus",-22.7,113.6,16821,2016,1,21
"Rhincodon typus",-21.8025,112.93972,16809,2016,1,9
"Rhincodon typus",-21.77306,112.92222,16809,2016,1,9
"Rhincodon typus",-22.8,113.7,16828,2016,1,28
"Rhincodon typus",9.36036,123.41071,16828,2016,1,28
"Rhincodon typus",9.39108,123.43054,16828,2016,1,28
"Rhincodon typus",9.21361,123.46065,16828,2016,1,28
"Rhincodon typus",9.31533,123.53432,16828,2016,1,28
"Rhincodon typus",9.36988,123.52188,16828,2016,1,28
"Rhincodon typus",12.4885,123.903,16853,2016,2,22
"Rhincodon typus",12.6824,123.592,16852,2016,2,21
"Rhincodon typus",12.4885,123.903,16854,2016,2,23
"Rhincodon typus",9.40427,123.53742,16833,2016,2,2
"Rhincodon typus",-23.13,113.73,16839,2016,2,8
"Rhincodon typus",-22.6,113.62,16839,2016,2,8
"Rhincodon typus",9.50831,123.24098,16842,2016,2,11
"Rhincodon typus",-3.21077,134.94755,16848,2016,2,17
"Rhincodon typus",-3.20598,134.94667,16848,2016,2,17
"Rhincodon typus",-3.1918,134.90815,16852,2016,2,21
"Rhincodon typus",-3.19,134.9,16853,2016,2,22
"Rhincodon typus",-22.89806,113.6875,16842,2016,2,11
"Rhincodon typus",-22.9,113.7,16843,2016,2,12
"Rhincodon typus",-22.9,113.7,16838,2016,2,7
"Rhincodon typus",-22.8,113.6,16834,2016,2,3
"Rhincodon typus",-22.8,113.7,16833,2016,2,2
"Rhincodon typus",-22.9,113.7,16845,2016,2,14
"Rhincodon typus",-22.8,113.7,16837,2016,2,6
"Rhincodon typus",10.04129,115.60127,16890,2016,3,30
"Rhincodon typus",-21.89,113.92,16879,2016,3,19
"Rhincodon typus",-21.88,113.91,16881,2016,3,21
"Rhincodon typus",-22.6,113.62,16882,2016,3,22
"Rhincodon typus",-21.9,113.93,16879,2016,3,19
"Rhincodon typus",-21.89,113.92,16881,2016,3,21
"Rhincodon typus",-21.88,113.91,16891,2016,3,31
"Rhincodon typus",-21.88,113.91,16889,2016,3,29
"Rhincodon typus",-21.9,113.93,16881,2016,3,21
"Rhincodon typus",-22.59,113.61,16883,2016,3,23
"Rhincodon typus",-22.6,113.61,16882,2016,3,22
"Rhincodon typus",-22.6,113.61,16883,2016,3,23
"Rhincodon typus",-22.59,113.61,16882,2016,3,22
"Rhincodon typus",-22.9,113.7,16861,2016,3,1
"Rhincodon typus",-21.84651,113.9653,16895,2016,4,4
"Rhincodon typus",-22.59,113.61,16895,2016,4,4
"Rhincodon typus",-22.6,113.61,16895,2016,4,4
"Rhincodon typus",-21.9,113.93,16892,2016,4,1
"Rhincodon typus",9.45912,123.38208,16917,2016,4,26
"Rhincodon typus",10.29986,123.9711,16912,2016,4,21
"Rhincodon typus",14.5688,120.98198,16893,2016,4,2
"Rhincodon typus",-21.60889,114.30417,16921,2016,4,30
"Rhincodon typus",-21.9,113.9,16919,2016,4,28
"Rhincodon typus",-22.8,113.6,16895,2016,4,4
"Rhincodon typus",-22.9,113.8,16900,2016,4,9
"Rhincodon typus",-21.72278,114.04667,16920,2016,4,29
"Rhincodon typus",-22.86028,113.64528,16897,2016,4,6
"Rhincodon typus",-21.73944,114.04361,16920,2016,4,29
"Rhincodon typus",-22.8,113.7,16894,2016,4,3
"Rhincodon typus",-22.8,113.6,16894,2016,4,3
"Rhincodon typus",-21.59972,114.31028,16921,2016,4,30
"Rhincodon typus",10.4831,99.4186,16927,2016,5,6
"Rhincodon typus",2.64919,104.00334,16935,2016,5,14
"Rhincodon typus",9.46658,123.48732,16944,2016,5,23
"Rhincodon typus",12.82653,123.44516,16924,2016,5,3
"Rhincodon typus",12.94562,123.57652,16924,2016,5,3
"Rhincodon typus",12.92095,123.45457,16924,2016,5,3
"Rhincodon typus",12.94172,123.4292,16923,2016,5,2
"Rhincodon typus",12.8942,123.53846,16923,2016,5,2
"Rhincodon typus",12.85082,123.49064,16924,2016,5,3
"Rhincodon typus",12.97378,123.53072,16924,2016,5,3
"Rhincodon typus",12.93407,123.41185,16924,2016,5,3
"Rhincodon typus",9.54588,123.46015,16944,2016,5,23
"Rhincodon typus",-3.26217,135.03197,16951,2016,5,30
"Rhincodon typus",-3.3,135.9,16944,2016,5,23
"Rhincodon typus",-19.73833,117.89472,16949,2016,5,28
"Rhincodon typus",-21.62222,114.06167,16922,2016,5,1
"Rhincodon typus",-21.61778,114.1525,16922,2016,5,1
"Rhincodon typus",-21.61556,114.31444,16924,2016,5,3
"Rhincodon typus",-19.74444,117.90278,16949,2016,5,28
"Rhincodon typus",-21.59833,114.23,16923,2016,5,2
"Rhincodon typus",-19.98778,118.185,16951,2016,5,30
"Rhincodon typus",-19.865,118.06278,16950,2016,5,29
"Rhincodon typus",-21.64583,114.14972,16922,2016,5,1
"Rhincodon typus",-19.72361,117.98583,16950,2016,5,29
"Rhincodon typus",-19.91222,118.10583,16951,2016,5,30
"Rhincodon typus",-19.69083,117.99444,16948,2016,5,27
"Rhincodon typus",-19.80639,118.03861,16950,2016,5,29
"Rhincodon typus",-21.6,114.3,16927,2016,5,6
"Rhincodon typus",-19.71306,118.05167,16948,2016,5,27
"Rhincodon typus",-19.66972,118.11639,16949,2016,5,28
"Rhincodon typus",-20.15944,115.43694,16935,2016,5,14
"Rhincodon typus",-19.89556,118.09528,16951,2016,5,30
"Rhincodon typus",-21.63528,114.14194,16922,2016,5,1
"Rhincodon typus",-19.86472,118.06056,16950,2016,5,29
"Rhincodon typus",9.45397,123.27021,16966,2016,6,14
"Rhincodon typus",-21.84,113.97,16954,2016,6,2
"Rhincodon typus",-21.95,113.89,16955,2016,6,3
"Rhincodon typus",-21.88,113.91,16954,2016,6,2
"Rhincodon typus",-21.89,113.92,16972,2016,6,20
"Rhincodon typus",-21.88,113.91,16956,2016,6,4
"Rhincodon typus",-22.6,113.62,16957,2016,6,5
"Rhincodon typus",-21.88,113.91,16955,2016,6,3
"Rhincodon typus",-21.89,113.92,16958,2016,6,6
"Rhincodon typus",-21.95,113.9,16955,2016,6,3
"Rhincodon typus",-21.85,113.96,16954,2016,6,2
"Rhincodon typus",-21.89,113.91,16955,2016,6,3
"Rhincodon typus",-21.89,113.92,16955,2016,6,3
"Rhincodon typus",-21.9,113.93,16972,2016,6,20
"Rhincodon typus",-21.9,113.93,16980,2016,6,28
"Rhincodon typus",-21.9,113.93,16965,2016,6,13
"Rhincodon typus",-21.9,113.93,16955,2016,6,3
"Rhincodon typus",-21.89,113.92,16960,2016,6,8
"Rhincodon typus",-21.89,113.92,16957,2016,6,5
"Rhincodon typus",-22.38926,166.1845,16962,2016,6,10
"Rhincodon typus",-20.5,112.5,16961,2016,6,9
"Rhincodon typus",-19.825,115.58444,16980,2016,6,28
"Rhincodon typus",-20.33833,115.41861,16963,2016,6,11
"Rhincodon typus",-20.1125,117.15167,16957,2016,6,5
"Rhincodon typus",-20.3,115.5,16961,2016,6,9
"Rhincodon typus",-19.84861,115.68278,16981,2016,6,29
"Rhincodon typus",-19.825,115.65028,16981,2016,6,29
"Rhincodon typus",-19.84611,115.59861,16980,2016,6,28
"Rhincodon typus",-20.3,115.6,16961,2016,6,9
"Rhincodon typus",-20.11778,117.05583,16955,2016,6,3
"Rhincodon typus",-20.3,115.4,16962,2016,6,10
"Rhincodon typus",-20.34972,115.33028,16963,2016,6,11
"Rhincodon typus",-19.60972,115.63111,16982,2016,6,30
"Rhincodon typus",-19.61083,115.64167,16982,2016,6,30
"Rhincodon typus",-20.10778,117.12639,16956,2016,6,4
"Rhincodon typus",-20.10889,117.12389,16956,2016,6,4
"Rhincodon typus",-20.4,115.8,16978,2016,6,26
"Rhincodon typus",-19.82667,115.59167,16980,2016,6,28
"Rhincodon typus",-19.60833,115.61917,16982,2016,6,30
"Rhincodon typus",-20.4,115.6,16961,2016,6,9
"Rhincodon typus",-20.30306,115.88583,16977,2016,6,25
"Rhincodon typus",-19.50611,115.7125,16982,2016,6,30
"Rhincodon typus",-20.4,115.7,16976,2016,6,24
"Rhincodon typus",-20.4,115.7,16960,2016,6,8
"Rhincodon typus",-20.10417,117.13917,16956,2016,6,4
"Rhincodon typus",-19.6075,115.62889,16982,2016,6,30
"Rhincodon typus",-20.3,115.5,16962,2016,6,10
"Rhincodon typus",-20.4,115.7,16961,2016,6,9
"Rhincodon typus",-19.86194,115.63111,16981,2016,6,29
"Rhincodon typus",-20.13944,117.1575,16957,2016,6,5
"Rhincodon typus",-20.13111,117.15667,16957,2016,6,5
"Rhincodon typus",-20.32222,115.62167,16962,2016,6,10
"Rhincodon typus",-19.83917,115.58139,16980,2016,6,28
"Rhincodon typus",-19.82694,115.66,16981,2016,6,29
"Rhincodon typus",-19.78528,115.42194,16969,2016,6,17
"Rhincodon typus",-20.13389,117.1675,16957,2016,6,5
"Rhincodon typus",-20.30333,115.89028,16977,2016,6,25
"Rhincodon typus",-20.33972,115.40667,16963,2016,6,11
"Rhincodon typus",-20.33611,115.39583,16963,2016,6,11
"Rhincodon typus",-19.82694,115.68222,16981,2016,6,29
"Rhincodon typus",-20.11694,117.095,16955,2016,6,3
"Rhincodon typus",-20.08861,117.12139,16956,2016,6,4
"Rhincodon typus",-20.13806,117.15333,16957,2016,6,5
"Rhincodon typus",-20.12167,117.05667,16955,2016,6,3
"Rhincodon typus",-19.78306,115.43556,16969,2016,6,17
"Rhincodon typus",-20.09083,117.06278,16955,2016,6,3
"Rhincodon typus",-19.60944,115.62806,16982,2016,6,30
"Rhincodon typus",10.14252,125.08256,16996,2016,7,14
"Rhincodon typus",9.53722,123.52805,16993,2016,7,11
"Rhincodon typus",-21.9,113.93,16985,2016,7,3
"Rhincodon typus",-21.89,113.92,16985,2016,7,3
"Rhincodon typus",-21.9,113.93,17009,2016,7,27
"Rhincodon typus",-21.9,113.93,17013,2016,7,31
"Rhincodon typus",-22.07609,113.7458,16994,2016,7,12
"Rhincodon typus",9.48925,123.32579,17008,2016,7,26
"Rhincodon typus",9.40822,123.36544,17008,2016,7,26
"Rhincodon typus",-21.83625,113.82279,17002,2016,7,20
"Rhincodon typus",-17.5,119.5,16992,2016,7,10
"Rhincodon typus",-14.5,118.5,17012,2016,7,30
"Rhincodon typus",-17.5,120.5,16996,2016,7,14
"Rhincodon typus",-20.13611,115.50417,17006,2016,7,24
"Rhincodon typus",-19.76917,115.25194,16983,2016,7,1
"Rhincodon typus",-20.22083,114.88167,16988,2016,7,6
"Rhincodon typus",-19.95889,115.05139,16984,2016,7,2
"Rhincodon typus",-20.30861,114.9825,17013,2016,7,31
"Rhincodon typus",-20.20583,114.89778,16988,2016,7,6
"Rhincodon typus",-19.95667,115.02944,16984,2016,7,2
"Rhincodon typus",-20.05028,114.94417,16987,2016,7,5
"Rhincodon typus",-20.11861,115.08111,16992,2016,7,10
"Rhincodon typus",-20.03194,115.07639,16992,2016,7,10
"Rhincodon typus",-19.90028,115.13889,16984,2016,7,2
"Rhincodon typus",-19.99611,114.9825,16985,2016,7,3
"Rhincodon typus",-20.14944,114.96778,16986,2016,7,4
"Rhincodon typus",-19.96,115.02389,16984,2016,7,2
"Rhincodon typus",-20.12056,114.96333,16986,2016,7,4
"Rhincodon typus",-20.15833,114.91583,16985,2016,7,3
"Rhincodon typus",-19.79278,115.35833,17000,2016,7,18
"Rhincodon typus",-19.99,114.97833,16985,2016,7,3
